name,specification,stock,price_tier_1,,price_tier_2,,price_tier_3,,distributor_price
Жидкость MOLECULA [30ML 20MG],35 - КИВИ ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],36 - ВИШНЕВЫЙ ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],37 - ЯБЛОЧНЫЙ ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],38 - МОХИТО СМОРОДИНА,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],39 - АНАНАС ЯБЛОКО,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],4 - МАРМЕЛАДНЫЕ ЧЕРВЯЧКИ,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],40 - ЭНЕРГЕТИК ЗЕМЛЯНИКА,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],41 - ЛИМОННЫЙ ХОЛЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],42 - ЛЕСНЫЕ ЯГОДЫ ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],43 - КОЛА ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],45 - КЛУБНИЧНЫЙ ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],46 - ДЫНЯ ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],47 - ГОЛУБИКА ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],48 - ВИНОГРАД ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],49 - СМОРОДИНА ХОЛС,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],5 - КИВИ КЛУБНИКА,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],6 - ТАБАК ОРЕХ,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],7 - ЯГОДНЫЙ ЛИМОНАД,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],8 - ЦИТРУСОВЫЙ ЛЕДЕНЕЦ,,260,,250,,240,,220
Жидкость MOLECULA [30ML 20MG],9 - МАЛИНА ПЕРСИК,,260,,250,,240,,220
Жидкость MONSTERVAPOR ICE [30ML 70MG],1-PINCHEZILLA [АНАНАС ЛИЧИ ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],10- MANORAUR [МАНГО АПЕЛЬСИН ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],11- CATRULA [КАКТУС КЛУБНИКА ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],12- PEACHEEPER [ПЕРСИК МАРАКУЙЯ ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],13- CURRUMMY [ГРЕЙПФРУТ СМОРОДИНА ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],14- STRAW GONA [КЛУБНИКА БАНАН ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],15- BARAWOLF [БАРБАРИС МАЛИНА ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],2- CRAPPBIE [ЯБЛОКО КЛЮКВА ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],4- FRANKIWISTEIN [КИВИ ЯБЛОКО ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],5- SNAKELON [ДЫНЯ АРБУЗ ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],6-COLA KONG [КОЛА ЛИМОН ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],7- BERRY JACK [АРБУЗ КЛУБНИКА ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],8- BANAMPUS [БАНАН ДЫНЯ ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR ICE [30ML 70MG],9- MANGO KING [МАНГО МАРАКУЙЯ ЛЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],1- TROPIRUS [АНАНАС МАНГО],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],10- GRAPEENA [ВИНОГРАД МАЛИНА],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],11- PEACHHANSI [ПЕРСИК БАНАН],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],12- STRAWFOGLER [КЛУБНИКА КИВИ],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],13- LIMELOPS [ЛАЙМ ЛИМОН],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],14- SKITTLEKING [СКИТЛС ЛИМОН],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],15- FRITUS [ЦИТРУС МЕД],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],2- STRAWNERGY [КЛУБНИКА ЭНЕРГЕТИК],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],3- BARAWOLF [БАРБАРИС МАЛИНА],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],4- HYPNOCRANK [МАЛИНА КЛЮКВА],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],5- MANORAUR [АПЕЛЬСИН МАНГО],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],6-CHERRYMID HEAD [ВИШНЯ АБРИКОС],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],7- CLOCKBERRIES [МАЛИНА АБРИКОС],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],8-LESHBERRY [МАЛИНА ЕЖЕВИКА],,285,,275,,265,,
Жидкость MONSTERVAPOR SOUR [30ML 70MG],9- BUGRAIPUS [МАЛИНА ГРЕЙПФРУТ],,285,,275,,265,,
Жидкость DOTA [30ML 20MG HARD],1 - TECHIES [ЛИМОННЫЕ ДОЛЬКИ В САХАРЕ],,240,,230,,220,,200
Жидкость DOTA DOUBLE ICE [30ML 20MG HARD],2 - ABADDON [ДЫННОЕ МОРОЖЕНОЕ ЛЁД],,240,,230,,220,,200
Жидкость DOTA DOUBLE ICE [30ML 20MG HARD],5 - TIDEHUNTER [ГРУШЕВЫЙ ЛИМОНАД ЛЁД],,240,,230,,220,,200
Жидкость DOTA SOUR [30ML 20MG HARD],9 - КИВИ ЛАЙМ КАКТУС,,240,,230,,220,,200
Жидкость OGGO PRIME VOLT [30ML 20MG],7 - ЭНЕРГЕТИК АНАНАС,,265,,255,,245,,
Жидкость PHOBIA [30ML 20MG HARD],7 - COULROPHOBIA [КОЛА ЛЕД ЛИМОН],,220,,210,,200,,180
Жидкость PIXEL [30ML 20MG],4 - ЛИМОННЫЙ ЛЕДЕНЕЦ,,215,,205,,195,,175
Жидкость RELL GREEN [30ML 20MG],GRAPEFRUIT,,210,,205,,200,,180
Жидкость RELL GREEN [30ML 20MG],LYCHEE BERRY,,210,,205,,200,,180
Жидкость RELL GREEN [30ML 20MG],NORD ICE NECTARINE,,210,,205,,200,,180
Жидкость RELL GREEN [30ML 20MG],PAPAYA BANANA,,210,,205,,200,,180
Жидкость RELL GREEN [30ML 20MG],PASSION CITRUS,,210,,205,,200,,180
Жидкость RELL GREEN [30ML 20MG],PINEAPPLE JUICE,,210,,205,,200,,180
Жидкость RELL GREEN [30ML 20MG],RUSSIAN COLA,,210,,205,,200,,180
Жидкость RELL GREEN [30ML 20MG],TROPICAL SMOOTHIE,,210,,205,,200,,180
Премиальная жидкость RELL ULTIMATE [30ML 20MG],APPLE PEAR,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],BERRY CANDIES,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],BLUEBERRY DROPS,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],BLUEBERRY MELON,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],BLUEBERRY ORANGE,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],HONEYDEW ICE CREAM,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],KIWI GUAVA,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],LYCHEE BLUEBERRY,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],MANGO AND PASSION FRUIT,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],MANGO CAKE,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],MANGO PINEAPPLE,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PASSION FRUIT,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH AND BERRIES,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH BLUEBERRY,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH GRAPE,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH GRAPEFRUIT,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH MANGO,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH PEAR,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH PINEAPPLE,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PEACH TEA,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PINEAPPLE BANANA,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],PINEAPPLE PEACH MANGO,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],RELL FRUIT,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],STRAWBERRY ENERGY,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],STRAWBERRY GUAVA ICE,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],STRAWBERRY ICE CREAM,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],TROPICAL MANGO,,300,,295,,290,,270
Премиальная жидкость RELL ULTIMATE [30ML 20MG],VANILLA ICE CREAM,,300,,295,,290,,270
Жидкость ГРЕХ LIGHT [30ML 20MG],10 - ТЕМНЫЙ ЯГОДНЫЙ КОКТЕЙЛЬ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],11 - СЛАДКАЯ ЧЕРЕШНЯ С КЛЮКВОЙ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],12 - МАЛИНОВАЯ ЭНЕРГИЯ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],13 - КЛУБНИКА С МЯТОЙ И ЛАЙМОМ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],14 - СКИТЛС,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],16 - ЧЕРНИЧНО МАЛИНОВЫЙ ДУЭТ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],17 - ЧЕРНИЧНЫЙ КОМПОТ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],18 - ВИШНЕВО МАЛИНОВЫЙ ОВЕРДРАЙВ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],19 - ВИНОГРАДНЫЙ БАБЛ ГАМ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],2 - ХОЛОДНЫЙ ЭНЕРГЕТИК С ВИНОГРАДОМ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],20 - ВЗРЫВНАЯ МАЛИНА ПЕРСИК,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],5 - ЕЖЕВИЧНЫЙ УДАР С ЛАЙМОМ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],6 - СОЛНЕЧНЫЙ НЕКТАРИН И ПЕРСИК,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],7 - РЕДБУЛЛ ЛЕСНЫЕ ЯГОДЫ,,230,,220,,210,,190
Жидкость ГРЕХ LIGHT [30ML 20MG],9 - КРАСНОЕ ЯГОДНОЕ АССОРТИ,,230,,220,,210,,190
"Жидкость TASTY LAB ""Рик и Морти"" на ЗАМЕРЗОНЕ [30ML 20MG MEDIUM]",1 - КИСЛАЯ АПЕЛЬСИНОВАЯ ТЕММИ [КИСЛЫЙ АПЕЛЬСИНОВЫЙ АДРЕНАЛИН],,210,,200,,190,,170
"Жидкость TASTY LAB ""Рик и Морти"" на ЗАМЕРЗОНЕ [30ML 20MG STRONG]",10 - КИСЛЫЙ ЧЕРНИЧНЫЙ ЯГУАР [КИСЛАЯ ЧЕРНИКА АРБУЗ],,230,,220,,210,,190
Жидкость PODONKI V2 [30ML 20MG HARD],21 - BANANA MILK,,260,,250,,240,,
Жидкость PODONKI VINTAGE [30ML 20MG HARD],14 - PEAR PINA COLADA [ПИНА КОЛАДА С ГРУШЕЙ],,260,,250,,240,,
Жидкость PODONKI VINTAGE [30ML 20MG HARD],4 - SODA CRANBERRY [КЛЮКВЕННАЯ ГАЗИРОВКА],,260,,250,,240,,
Жидкость PODONKI VINTAGE [30ML 20MG HARD],6 - SODA ORANGE [АПЕЛЬСИНОВАЯ ГАЗИРОВКА],,260,,250,,240,,
Жидкость TRAVA UP [30ML 20MG],1 - ПЕРСИКОВЫЙ ЧАЙ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],10 - MOUNTAIN DEW,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],11 - ВИНОГРАД ЧЕРНИКА ЛЕД,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],12 - СИБИРСКИЕ ЯГОДЫ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],13 - ПЕРСИКОВАЯ ЖВАЧКА,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],14 - ЛАЙМ С КИСЛОЙ МАЛИНОЙ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],15 - КИСЛАЯ КЛЮКВА МЕНТОЛ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],16 - ЧЕРНИКА ЕЖЕВИКА,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],17 - ФАНТА С ВИНОГРАДОМ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],19 - ВИНОГРАД ИЗАБЕЛЛА АЛОЭ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],2 - ЦИТРУСОВЫЙ МИКС,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],3 - ГОЛУБИКА,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],4 - КИВИ АНАНАС,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],5 - КЛУБНИЧНО БАНАНОВАЯ ЖВАЧКА,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],6 - ЧЕРНАЯ ВИШНЯ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],8 - КРАСНЫЕ МАРМЕЛАДНЫЕ ЛЕНТОЧКИ,,250,,230,,210,,190
Жидкость TRAVA UP [30ML 20MG],9 - БАРБАРИСОВЫЕ КОНФЕТЫ,,250,,230,,210,,190
Премиальная жидкость WAKA [30ML 20MG STRONG],1 - КЛУБНИКА КИВИ,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],10 - СВЕЖАЯ МЯТА,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],11 - ЧЕРНИКА ВИШНЯ КЛЮКВА,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],12 - КЛУБНИКА ДРАГОНФРУКТ,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],13 - КЛУБНИКА БАНАН,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],14 - ЯБЛОКО ВИНОГРАД,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],15 - КИВИ МАРАКУЙЯ ГУАВА,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],16 - БАНАН КОКОС,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],17 - БАНАН ДЫНЯ,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],18 - КЛУБНИКА МАНГО,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],19 - ПЕРСИК МАЛИНА,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],2 - ВИШНЯ АРБУЗ,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],3 - КЛУБНИКА ВИНОГРАД,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],4 - ЧЕРНИКА,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],5 - АЛОЭ ВИНОГРАД,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],6 - ЧЕРНИКА МАЛИНА,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],7 - ЕЖЕВИЧНАЯ ВОЛНА,,250,,240,,230,,210
Премиальная жидкость WAKA [30ML 20MG STRONG],8 - АНАНАС КОКОС ДЫНЯ,,250,,240,,230,,210
Жидкость WORMIX [30ML 20MG],1 - SOUR BLACKBERRIES & RASPBERRIES,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],10 - MIRINDA,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],2 - PEAR & BARBERRY,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],3 - POMEGRANATE & MULTIFRUIT,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],4 - HOMEY MELON,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],5 - SOUR APPLE,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],6 - ENERGY DRINK,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],7 - MANGO & BLACK CURRANT,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],8 - RASPBERRY & MINT,,195,,195,,195,,195
Жидкость WORMIX [30ML 20MG],9 - WILD BERRIES,,195,,195,,195,,195
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],1 - ГРАНАТОВО КЛУБНИЧНЫЙ УРАГАН (МОРС ГРАНАТ КЛУБНИКА),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],10 - ЭНЕРГИЯ БЕЗУМИЯ (ЭНЕРГЕТИК РЕДБУЛ),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],11 - ВИШНЕВАЯ ТЯНУЧКА (ЭКЛИПС ЖВАЧКА ВИШНЯ),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],12 - РАДУЖНЫЕ КОФЕТЫ С КИСЛИНКОЙ (КОНФЕТЫ СКИТЛС),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],13 - РОЗОВАЯ ШИПУЧКА С МАЛИНОЙ (РОЗОВЫЙ ЛИМОНАД МАЛИНА),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],14 - ТРОПИЧЕСКИЙ ВИХРЬ (ТРОПИКИ АНАНАС МАНГО ЛИМОН),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],15 - ЦИТРУСОВЫЙ ЦИКЛОН (ЦИТРУС ЛИЧИ ГРЕЙПФРУТ),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],2 - ЛИМОННЫЙ КИСЛЯК (ЛИМОННЫЕ КОНФЕТЫ),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],3 - ЯГОДНОЕ ЛУКОШКО (ЛЕСНЫЕ ЯГОДЫ ЕЖЕВИКА ЧЕРНИКА МАЛИНА),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],5 - ЙОГУРТОВЫЙ КРАШ (ЙОГУРТ ЧЕРЕШНЯ БАНАН),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],6 - ЯБЛОЧНЫЙ ШТУРМ (ЗЕЛЕНОЕ ЯБЛОКО),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],7 -ЛИМОНАД И ГРУШЕВОЕ СИТРО (ЛИМОНАД ГРУША ЛИМОН),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],8 - ДЫННО ЗЕМЛЯНИЧНАЯ РЕЗИНКА (ЖВАЧКА ЗЕМЛЯНИКА ДЫНЯ),,270,,260,,250,,230
Жидкость MALASIAN x CATSWILL [30ML 20MG HARD],9 - ДВОЙНОЙ УДАР МАНГО (ДВОЙНОЙ МАНГО),,270,,260,,250,,230
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG HARD],4 - STARSOLDIER [БАНАН ДЫНЯ МЯТА],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG HARD],5 - UNITY [СКИТЛС МАРАКУЙЯ ЛИМОН],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],1 - CONCERTO [ПЕРСИК ЛИМОН],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],2 - DAVIN [ХУББА БУЬЬА КЛУБНИКА],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],3 - GAR GLOONCH [ГОЛУБИКА АРБУЗ ЛЕД],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],5 - MR.LUCIUS NEEDFUL [ХАРИБО КОЛА С ЛИМОНОМ],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],6 - DIANE SANCHEZ [ФРУТЕЛЛА МОРОШКА ЛИМОН],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],7 - PRINCE NEBULON [БАНАН КЛУБНИКА ШИПУЧКА],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],8 - BALTHROMAN [МАЛИНА ЯБЛОКО ЛЕД],,320,,310,,300,,270
Жидкость RICK AND MORTY x CATSWILL [30ML 20MG MEDIUM],9 - SUMMER SMITH [ГРАНАТ СЛАДКАЯ ЧЕРНИКА],,320,,310,,300,,270
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],1 - СМОРОДИНА КИСЛИНКА,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],10 - ВИШНЕВАЯ ГАЗИРОВКА,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],11 - ВИШНЕВЫЙ ЙОГУРТ,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],14 - СЛАДКИЙ МАЛИНОВЫЙ ЙОГУРТ С КУСОЧКАМИ МАНГО,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],15 - КРАСНАЯ ВИШНЯ,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],2 - КЛЮКВЕННО БРУСНИЧНЫЙ МИКС,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],4 - ВИНОГРАДНЫЙ АДРЕНАЛИН РАШ,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],5 - ВИНОГРАДНЫЙ ХОЛС,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],6 - ЯГОДНЫЙ ЛИМОНАД,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],7 - СМЕСЬ АФРИКАНСКИХ ВКУСОВ ИЗ ХОЛОДИЛЬНИКА,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],8 - СМОРОДИНОВЫЙ КОКТЕЙЛЬ С КЛУБНИКОЙ,,250,,240,,230,,210
Жидкость ГРЕХ x ISTERIKA [30ML 20MG LIGHT],9 - СЛАДКАЯ МАЛИНА,,250,,240,,230,,210
Премиальная жидкость BJORN & VМЁД [30ML 20MG HARD],1 - КИСЛОЕ ЯБЛОКО,,310,,300,,290,,240
Премиальная жидкость BJORN & VМЁД [30ML 20MG HARD],10 - КИВИ МАРАКУЙЯ ГУАВА,,310,,300,,290,,240
Премиальная жидкость BJORN & VМЁД [30ML 20MG HARD],11 - КЛУБНИЧНО АРБУЗНАЯ ЖВАЧКА,,310,,300,,290,,240
Премиальная жидкость BJORN & VМЁД [30ML 20MG HARD],12 - КЛУБНИКА МАЛИНА ВИШНЯ СО ЛЬДОМ,,310,,300,,290,,240
Премиальная жидкость BJORN & VМЁД [30ML 20MG HARD],13 - ШОКОЛАДНО БАНАНОВЫЙ ТОСТ,,310,,300,,290,,240
